chembl_id	accession	organism	pref_name	chembl_id_target	smiles	pIC50
CHEMBL1689433	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CC(CC1C=CC(C(C(OCCS(=O)(=O)NO)=O)C)=CC=1)C	5.95860731484177
CHEMBL1689433	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(CC1C=CC(C(C(OCCS(=O)(=O)NO)=O)C)=CC=1)C	4.80134291304558
CHEMBL1689434	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CC(CC1C=CC(C(C(OCCS(=O)(=O)NOC)=O)C)=CC=1)C	4.83564714421556
CHEMBL1689434	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(CC1C=CC(C(C(OCCS(=O)(=O)NOC)=O)C)=CC=1)C	6.20065945054642
CHEMBL169	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1C(C2C(C(O)=O)(CCC3(C4(C(C5(C(C(C(O)CC5)(C)C)CC4)C)CC=C23)C)C)CC1)C	4.06550154875643
CHEMBL16901	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	C=CCC1=CC(=C(O)C=C1)C1=CC(=C(O)C=C1)CC=C	5.74472749489669
CHEMBL16901	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C=CCC1=CC(=C(O)C=C1)C1=CC(=C(O)C=C1)CC=C	5.67778070526608
CHEMBL16912	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C1=C(O)C(C(C)(C)C)=CC(C2=NSC(SC)=N2)=C1)(C)C	5.44369749923271
CHEMBL16912	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	CC(C1=C(O)C(C(C)(C)C)=CC(C2=NSC(SC)=N2)=C1)(C)C	6.58502665202918
CHEMBL16952	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2SC(=NC=2C2C=CC(F)=CC=2)C2C=CN=CC=2)=CC=1	5.79588001734407
CHEMBL16977	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C1=C(O)C(C(C)(C)C)=CC(C2OC(O)=NN=2)=C1)(C)C	5.49485002168009
CHEMBL16981	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C1=C(O)C(C(C)(C)C)=CC(C2NOC(N=2)=NC	5.10662428892721
CHEMBL16981	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(C1=C(O)C(C(C)(C)C)=CC(C2NOC(N=2)=NC	7.19382002601611
CHEMBL16981	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	CC(C1=C(O)C(C(C)(C)C)=CC(C2NOC(N=2)=NC	5.85387196432176
CHEMBL16996	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	COC1=C(F)C=C(C2NC(SC=2C2C=CC(S(=O)(=O)N)=CC=2)=NCC2C=CC=CC=2)C=C1	8
CHEMBL16996	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC1=C(F)C=C(C2NC(SC=2C2C=CC(S(=O)(=O)N)=CC=2)=NCC2C=CC=CC=2)C=C1	7.22914798835786
CHEMBL170180	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2=C(C3C=CC=CC=3)C=C([N+](=O)[O-])C=C2)=CC=1	4.35654732351381
CHEMBL17043	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(C2SC(=NC=2C2=C(F)C=C(F)C=C2)C2C(Cl)=CC=CC=2)=CC=1	4.15490195998574
CHEMBL17043	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2SC(=NC=2C2=C(F)C=C(F)C=C2)C2C(Cl)=CC=CC=2)=CC=1	7.67778070526608
CHEMBL17047	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(C2N=C(SC=2C2C=CC(F)=CC=2)C(F)(F)F)=CC=1	5.97061622231479
CHEMBL17047	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2N=C(SC=2C2C=CC(F)=CC=2)C(F)(F)F)=CC=1	8.22184874961636
CHEMBL17062	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC=CC=1	4.13966199342901
CHEMBL17062	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC=CC=1	7.53760200210104
CHEMBL17064	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(C1SC(=C(N=1)C1C=CC(F)=CC=1)C1C=CC(S(=O)(=O)C)=CC=1)(C)C	6.95860731484177
CHEMBL17069	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2SC(=NC=2C2SC=CC=2)C2C(Cl)=CC=CC=2)=CC=1	7.24412514432751
CHEMBL17075	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC(Cl)=CC=1	4.44855000202713
CHEMBL17075	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC(Cl)=CC=1	7.74472749489669
CHEMBL170780	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(C3=NC4C(C=C3)=CC=CC=4)=CC=CC=2)=CC=1	4.24412514432751
CHEMBL17101	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1SC(=C(N=1)C1C=CC=CC=1)C1C=CC(S(=O)(=O)N)=CC=1	4.46852108295774
CHEMBL17101	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1SC(=C(N=1)C1C=CC=CC=1)C1C=CC(S(=O)(=O)N)=CC=1	7.42021640338319
CHEMBL17104	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C1=C(O)C(C(C)(C)C)=CC(C2NSC(=NC(N)=N)N=2)=C1)(C)C	5.19466991845506
CHEMBL17104	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(C1=C(O)C(C(C)(C)C)=CC(C2NSC(=NC(N)=N)N=2)=C1)(C)C	4.56863623584101
CHEMBL171147	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(C2C(N3CCCCC3)=CC=CC=2)=CC=1	4.36653154442041
CHEMBL171147	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(N3CCCCC3)=CC=CC=2)=CC=1	4.85387196432176
CHEMBL171299	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2=C(C3C=CC=CC=3)C=CC([N+](=O)[O-])=C2)=CC=1	4.42021640338319
CHEMBL171335	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1CC2(CC(=C(C3C=CC(F)=CC=3)C2)C2C=CC(S(=O)(=O)N)=CC=2)C1	6.08092190762393
CHEMBL171335	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1CC2(CC(=C(C3C=CC(F)=CC=3)C2)C2C=CC(S(=O)(=O)N)=CC=2)C1	8.69897000433602
CHEMBL171416	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC1=CC2C(=CC(C3C(C4C=CC(S(=O)(=O)C)=CC=4)=CC=CC=3)=CC=2)C=C1	4.52287874528034
CHEMBL171417	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(C3C=CC=CC=3)=CC3C(C=2)=CC=CC=3)=CC=1	4.38721614328026
CHEMBL171471	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(C3CCCCC3)=CC=CC=2)=CC=1	4.50863830616573
CHEMBL17161	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CSC1=C(N=NC2C=CC(S(=O)(=O)N)=CC=2)C=CC(N)=C1	4.46737299877111
CHEMBL17161	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CSC1=C(N=NC2C=CC(S(=O)(=O)N)=CC=2)C=CC(N)=C1	4.63301702402215
CHEMBL17161	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CSC1=C(N=NC2C=CC(S(=O)(=O)N)=CC=2)C=CC(N)=C1	5.6903698325741
CHEMBL17161	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CSC1=C(N=NC2C=CC(S(=O)(=O)N)=CC=2)C=CC(N)=C1	4.74472749489669
CHEMBL171646	O62664	Bos_taurus	Cyclooxygenase-1	CHEMBL2860	CS(=O)(=O)C1C=CC(C2SN=CC=2C2C=CC(F)=CC=2)=CC=1	4.30102999566398
CHEMBL171646	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2SN=CC=2C2C=CC(F)=CC=2)=CC=1	5.16909365723136
CHEMBL17179	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2SC(=NC=2C2=CSC=C2)C2C(Cl)=CC=CC=2)=CC=1	7.10237290870956
CHEMBL17184	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CC3(C2)CC3)C=CC(F)=C1	6.07685945347375
CHEMBL17184	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CC3(C2)CC3)C=CC(F)=C1	8.52215732322097
CHEMBL172128	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(C2=C(C3C=CC=CC=3)C=CC(N)=C2)=CC=1	4.45593195564972
CHEMBL17218	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCSC1SC(=NN=1)C1N=C(C(C)(C)C)C(O)=C(N=1)C(C)(C)C	6.16749108729376
CHEMBL17218	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CCSC1SC(=NN=1)C1N=C(C(C)(C)C)C(O)=C(N=1)C(C)(C)C	5.69897000433602
CHEMBL17218	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	CCSC1SC(=NN=1)C1N=C(C(C)(C)C)C(O)=C(N=1)C(C)(C)C	7.74472749489669
CHEMBL17229	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C1=C(O)C(C(C)(C)C)=CC(C2NSC(N=2)=NC	5.20783438781623
CHEMBL17229	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(C1=C(O)C(C(C)(C)C)=CC(C2NSC(N=2)=NC	7.32790214206428
CHEMBL17229	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	CC(C1=C(O)C(C(C)(C)C)=CC(C2NSC(N=2)=NC	7.58502665202918
CHEMBL172364	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(OC3C=CC=CC=3)=CC=CC=2)=CC=1	4.48148606012211
CHEMBL17276	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2SC(=NC=2C2C=CC(F)=CC=2)CC2C=CC=CC=2)=CC=1	7.74472749489669
CHEMBL17307	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C1=C(O)C(C(C)(C)C)=CC(C2SC(NN=2)=NC	5.44369749923271
CHEMBL173072	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CN1S(=O)(=O)C2=C(C(=C1O)C(=O)NC1C(Cl)=CC=CC=1)C=C(Cl)C=C2	7.38721614328026
CHEMBL173072	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CN1S(=O)(=O)C2=C(C(=C1O)C(=O)NC1C(Cl)=CC=CC=1)C=C(Cl)C=C2	8.09691001300806
CHEMBL173186	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC(=O)C1=CC(=C(C2C=CC=CC=2)C=C1)C1C=CC(S(=O)(=O)C)=CC=1	4.31875876262441
CHEMBL173283	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(C3CCCCC=3)=CC=CC=2)=CC=1	4.48148606012211
CHEMBL173724	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CN1S(=O)(=O)C2=C(C(=C1O)C(=O)NC1=C(Br)C=C(Br)C=C1)C=C(Cl)C=C2	6.85387196432176
CHEMBL173724	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CN1S(=O)(=O)C2=C(C(=C1O)C(=O)NC1=C(Br)C=C(Br)C=C1)C=C(Cl)C=C2	8.15490195998574
CHEMBL174501	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(N(O)C(OC)=O)C	5.79048498545737
CHEMBL174616	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1C=CC(C2N(N=C(C=2)C	5.88605664769316
CHEMBL174684	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1C=CC(C2N(N=C(C=2)C	6.27572413039921
CHEMBL174736	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1C=NC2OC3=C(CC=2C=1)C=C(C(C(O)=O)C)C=C3	4.95860731484177
CHEMBL174756	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(=C(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(S(OC)(=O)=O)=CC=1	6.32790214206428
CHEMBL174756	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CC(=C(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(S(OC)(=O)=O)=CC=1	6.20065945054642
CHEMBL174777	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CN1S(=O)(=O)C2=C(C(=C1O)C(=O)NC1=C(Cl)C=C(Cl)C=C1)C=C(Cl)C=C2	7.09691001300806
CHEMBL174777	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CN1S(=O)(=O)C2=C(C(=C1O)C(=O)NC1=C(Cl)C=C(Cl)C=C1)C=C(Cl)C=C2	8.04575749056067
CHEMBL174990	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CN1C(=O)C(=C(O)NC2C=CC(Cl)=CC=2)C2C(C1=O)=CC=CC=2	6.92081875395237
CHEMBL174990	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CN1C(=O)C(=C(O)NC2C=CC(Cl)=CC=2)C2C(C1=O)=CC=CC=2	7.33724216831843
CHEMBL175	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CC(CC1C=CC(C(C(O)=O)C)=CC=1)C	5.66229415314256
CHEMBL175	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(CC1C=CC(C(C(O)=O)C)=CC=1)C	6.30390795605591
CHEMBL175	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(CC1C=CC(C(C(O)=O)C)=CC=1)C	6.13667713987954
CHEMBL175	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CC(CC1C=CC(C(C(O)=O)C)=CC=1)C	5.82390874094432
CHEMBL175027	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCC1=NC2OC3=C(CC=2C=C1)C=C(C(C(O)=O)C)C=C3	6.07058107428571
CHEMBL175027	Q63921	Rattus_norvegicus	Cyclooxygenase-1	CHEMBL4042	CCC1=NC2OC3=C(CC=2C=C1)C=C(C(C(O)=O)C)C=C3	6.95860731484177
CHEMBL175153	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1C=CC(C2N(N=C(C=2)C	6.50863830616573
CHEMBL175372	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1C=CC(C2N(N=C(C=2)C	5.22184874961636
CHEMBL175686	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCCCCCC(=C(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(S(OC)(=O)=O)=CC=1	5.77469071827414
CHEMBL175686	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CCCCCCC(=C(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(S(OC)(=O)=O)=CC=1	7.50863830616573
CHEMBL176200	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCOC(=O)CCC(=O)N(O)C(C	5.53313237964589
CHEMBL176382	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CCCCCCCCCC(=C(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(S(OC)(=O)=O)=CC=1	5.95860731484177
CHEMBL176477	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1=NC2OC3=C(CC=2C=C1)C=C(C(C(O)=O)C)C=C3	6.49485002168009
CHEMBL176477	Q63921	Rattus_norvegicus	Cyclooxygenase-1	CHEMBL4042	CC1=NC2OC3=C(CC=2C=C1)C=C(C(C(O)=O)C)C=C3	7.52287874528034
CHEMBL1766284	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(N=C(C=2)CCCN=C(O)NC23CC4CC(C2)CC(C3)C4)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	5.15490195998574
CHEMBL1766285	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1CCC(NC(O)=NCCCC2=NN(C(C3C=CC=CC=3)=C2)C2C=CC(S(=O)(=O)N)=CC=2)CCC1	5.69897000433602
CHEMBL1766286	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(N=C(C=2)CCCN=C(O)NC2C=CC(Cl)=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	5.22184874961636
CHEMBL1766287	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(N=C(C=2)CCCN=C(O)NC2C=CC(C(F)(F)F)=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	5.88605664769316
CHEMBL1766288	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(N=C(C=2)CCCN=C(O)NC2C=CC(OC(F)(F)F)=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	6.04575749056067
CHEMBL1766292	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2N=C(CN=C(O)NC3C=CC(OC(F)(F)F)=CC=3)C=C2C2C=CC=CC=2)=CC=1	5.15490195998574
CHEMBL1766294	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2N=C(CN=C(O)NC3C=C(C(F)(F)F)C=CC=3)C=C2C2C=CC=CC=2)=CC=1	5.60205999132796
CHEMBL1766295	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(N=C(CN=C(O)NC3C=C(C(F)(F)F)C=CC=3)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	6
CHEMBL1766297	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(NC(=NC(O)=NC3C=C(C(F)(F)F)C=CC=3)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	5.69897000433602
CHEMBL1766298	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(N=C(C=2)CCN=C(O)NC2C=C(C(F)(F)F)C=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	6
CHEMBL1766299	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C2N(N=C(C=2)CCCN=C(O)NC2C=C(C(F)(F)F)C=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	6.15490195998574
CHEMBL1766300	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2N=C(C=C2C2C=CC=CC=2)CCCN=C(O)NC2C=C(C(F)(F)F)C=CC=2)=CC=1	5.52287874528034
CHEMBL1766301	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1C=CC(C2N(N=C(C=2)CCCN=C(O)NC2C=C(C(F)(F)F)C=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	5.55284196865778
CHEMBL1766980	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	C1=C(C=C2SC(=O)N=C2O)C=CC(OCC(O)=NC2C=C(Cl)C=C(Cl)C=2)=C1	4.82944494147879
CHEMBL1766982	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	C1=C(C=C2SC(=O)N=C2O)C=CC(OCC(O)=NC2=CC(F)=C(F)C=C2)=C1	5.14752000636314
CHEMBL1766988	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	C1C=C(N=C(O)COC2C=CC(C=C3SC(=O)N=C3O)=CC=2)C=C(Cl)C=1	5.38090666937326
CHEMBL1766995	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	C1C=C2C(C(N=C(O)COC3C=CC(C=C4SC(=O)N=C4O)=CC=3)=CC=C2)=CC=1	4.79263496253093
CHEMBL176844	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCC1C=CC(C2N(N=C(C=2)C	6.22914798835786
CHEMBL176945	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCC1C=CC(C2N(N=C(C=2)C	5.21467016498923
CHEMBL1770156	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1C=C2C(=O)N(C(=O)C3C2=C(C=CC=3)C=1)C1C=C(Cl)C(Cl)=C(Cl)C=1	6
CHEMBL1770577	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)CCC2=O)=C1	4.39794000867204
CHEMBL1770578	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1C(=O)N(C(=O)C1)C1C=C(Cl)C(Cl)=C(Cl)C=1	4.39794000867204
CHEMBL1770581	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3NC=CNC=3C2=O)=C1	5.2839966563652
CHEMBL1770582	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1NC2C(=O)N(C(=O)C=2NC=1)C1C=C(Cl)C(Cl)=C(Cl)C=1	4.97881070093006
CHEMBL1770583	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3C(C2=O)=CC=CC=3)=C1	5.19382002601611
CHEMBL1770584	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1C=C2C(=O)N(C(=O)C2=CC=1)C1C=C(Cl)C(Cl)=C(Cl)C=1	5.04095860767891
CHEMBL1770585	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	COC1=C(OC)C(OC)=CC(N2C(=O)C3=C(C2=O)C=CC([N+](=O)[O-])=C3)=C1	4.39794000867204
CHEMBL1770585	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3=C(C2=O)C=CC([N+](=O)[O-])=C3)=C1	7
CHEMBL1770586	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	C1C([N+](=O)[O-])=CC2C(=O)N(C(=O)C=2C=1)C1C=C(Cl)C(Cl)=C(Cl)C=1	4.44249279809434
CHEMBL1770586	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1C([N+](=O)[O-])=CC2C(=O)N(C(=O)C=2C=1)C1C=C(Cl)C(Cl)=C(Cl)C=1	4.39794000867204
CHEMBL1770587	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CC1=CC2C(=O)N(C(=O)C=2C=C1)C1C=C(OC)C(OC)=C(OC)C=1	6.39794000867204
CHEMBL1770588	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CC1=CC2C(=O)N(C(=O)C=2C=C1)C1C=C(Cl)C(Cl)=C(Cl)C=1	4.70996538863748
CHEMBL1770589	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CC(C1=CC2C(=O)N(C(=O)C=2C=C1)C1C=C(OC)C(OC)=C(OC)C=1)(C)C	5
CHEMBL1770590	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CC(C1=CC2C(=O)N(C(=O)C=2C=C1)C1C=C(Cl)C(Cl)=C(Cl)C=1)(C)C	4.68402965454308
CHEMBL1770591	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3C(C2=O)=CC(Cl)=C(Cl)C=3)=C1	4.90657831483777
CHEMBL1770592	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1C(Cl)=C(Cl)C(Cl)=CC=1N1C(=O)C2C(C1=O)=CC(Cl)=C(Cl)C=2	4.52143350440616
CHEMBL1770593	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3C(Cl)=C(Cl)C(Cl)=C(Cl)C=3C2=O)=C1	4.34678748622466
CHEMBL1770594	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1C(Cl)=C(Cl)C(Cl)=CC=1N1C(=O)C2C(Cl)=C(Cl)C(Cl)=C(Cl)C=2C1=O	4.34678748622466
CHEMBL1770595	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3C(Br)=C(Br)C(Br)=C(Br)C=3C2=O)=C1	4.18708664335714
CHEMBL1770597	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3C4C(C2=O)=CC=CC=4C=CC=3)=C1	6.34678748622466
CHEMBL1770598	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1=C(OC)C(OC)=CC(N2C(=O)C3C(C4C(C2=O)=CC=CC=4)=CC=CC=3)=C1	6.34678748622466
CHEMBL1770599	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	C1C=C2C(C(=O)N(C(=O)C3C2=CC=CC=3)C2C=C(Cl)C(Cl)=C(Cl)C=2)=CC=1	6
CHEMBL17739	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1C=C(C2SC(=C(N=2)C2C=CC(F)=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)C(Cl)=CC=1	7.09691001300806
CHEMBL17739	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=C(C2SC(=C(N=2)C2C=CC(F)=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)C(Cl)=CC=1	7.88605664769316
CHEMBL1775087	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1C=C([N+](=O)[O-])C(OC2C=CC(OCCN3CCCC3)=CC=2)=CC=1	4.21467016498923
CHEMBL1775087	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=C([N+](=O)[O-])C(OC2C=CC(OCCN3CCCC3)=CC=2)=CC=1	5.09461499438282
